submitter,station,buyer,advertiser,candidate,contract_id,start_time,end_time,start_date,end_date,spots_per_week,rate_per_spot,office,election_cycle,youtube_id,description,name
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28218,6 p.m.,6:30 p.m.,6/25/2012,7/1/2012,1,300,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28218,6:30 p.m.,7 p.m.,6/18/2012,6/24/2012,3,350,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28218,8 p.m.,9 p.m.,6/25/2012,7/1/2012,1,700,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28218,10 p.m.,10:35 p.m.,6/18/2012,6/24/2012,2,350,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28218,10 p.m.,10:35 p.m.,6/18/2012,6/24/2012,2,95,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28218,5 a.m.,4 x.m.,6/18/2012,6/24/2012,3,0,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,10 p.m.,10:35 p.m.,6/18/2012,6/24/2012,3,200,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,10:35 p.m.,11:05 p.m.,6/18/2012,6/24/2012,2,75,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,5 p.m.,5:30 p.m.,6/25/2012,7/1/2012,1,45,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,5 p.m.,5:30 p.m.,6/18/2012,6/24/2012,4,75,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,5 a.m.,6 a.m.,6/25/2012,7/1/2012,1,25,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,6 p.m.,6:30 p.m,6/18/2012,6/24/2012,4,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,6 p.m.,6:30 p.m.,6/25/2012,7/1/2012,1,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,6 a.m.,7 a.m.,6/18/2012,6/24/2012,4,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,6 a.m.,7 a.m.,6/25/2012,7/1/2012,2,40,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,6:30 p.m.,7 p.m.,6/18/2012,6/24/2012,2,75,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,7 a.m.,9 a.m.,6/18/2012,6/24/2012,4,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,7 a.m.,9 a.m.,6/25/2012,7/1/2012,2,85,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,7 a.m.,8 a.m.,6/18/2012,6/24/2012,1,65,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27419,7 a.m.,8 a.m.,6/18/2012,6/24/2012,1,90,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,6 a.m.,7 a.m.,6/12/2012,6/18/2012,4,200,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,7 a.m.,9 a.m.,6/12/2012,6/18/2012,5,250,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,7 a.m.,9 a.m.,6/12/2012,6/18/2012,2,200,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,5 p.m.,5:30 p.m.,6/12/2012,6/18/2012,2,150,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,6 p.m.,6:30 p.m.,6/12/2012,6/18/2012,5,275,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,6:30 p.m.,7 p.m.,6/12/2012,6/18/2012,3,350,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,8 p.m.,9 p.m.,6/11/2012,6/17/2012,1,850,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,10 p.m.,10:35 p.m.,6/12/2012,6/18/2012,3,350,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,10:35 p.m.,11:35 p.m.,6/12/2012,6/18/2012,4,95,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28170,5 a.m.,4 x.m.,6/12/2012,6/18/2012,3,0,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,10 p.m.,10:35 p.m.,6/11/2012,6/17/2012,3,300,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,10:35 p.m.,11:05 p.m.,6/11/2012,6/17/2012,2,100,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,5 p.m.,5:30 p.m.,6/11/2012,6/17/2012,4,115,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,6 p.m.,6:30 p.m.,6/11/2012,6/17/2012,4,190,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,6 a.m.,7 a.m.,6/11/2012,6/17/2012,4,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,6:30 p.m.,7 p.m.,6/11/2012,6/17/2012,3,150,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,7 a.m.,9 a.m.,6/11/2012,6/17/2012,4,85,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,7 a.m.,8 a.m.,6/11/2012,6/17/2012,1,40,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,7 a.m.,8 a.m.,6/11/2012,6/17/2012,1,50,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,5 p.m.,5:30 p.m.,6/18/2012,6/24/2012,1,115,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,6 p.m.,6:30 p.m.,6/18/2012,6/24/2012,1,190,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,6 a.m.,7 a.m.,6/18/2012,6/24/2012,1,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27348,7 a.m.,9 a.m.,6/18/2012,6/24/2012,1,85,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,10 p.m.,10:35 p.m.,6/12/2012,6/15/2012,3,300,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,10:35 p.m.,11:05 p.m.,6/5/2012,6/11/2012,2,100,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,5 p.m.,5:30p.m.,6/5/2012,6/11/2012,4,115,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,10 p.m.,10:35 p.m.,6/9/2012,6/9/2012,1,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,6 p.m.,6:30 p.m.,6/5/2012,6/11/2012,4,190,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,10 p.m.,10:35 p.m.,6/10/2012,6/10/2012,1,180,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,6 a.m.,7 a.m.,6/5/2012,6/11/2012,5,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,6:30 p.m.,7 p.m.,6/5/2012,6/11/2012,2,150,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,6:30 p.m.,7 p.m.,6/12/2015,6/15/2012,1,150,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,7 a.m.,9 a.m.,6/5/2012,6/11/2012,5,85,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,7 a.m.,8 a.m.,6/4/2012,6/10/2012,1,40,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,7 a.m.,8 a.m.,6/4/2012,6/10/2012,1,50,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27269,7 p.m.,9 p.m.,6/4/2012,6/10/2012,1,450,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,6:58 p.m.,8 p.m.,6/4/2012,6/10/2012,1,850,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,6 a.m.,6:58 a.m.,5/29/2012,6/4/2012,4,200,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,7 a.m.,9 a.m.,5/29/2012,6/4/2012,5,250,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,7 a.m.,9 a.m.,5/29/2012,6/4/2012,2,200,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,5 p.m.,5:30 p.m.,5/29/2012,6/4/2012,2,150,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,6 p.m.,6:30 p.m.,5/29/2012,6/4/2012,5,275,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,6:30 p.m.,7 p.m.,5/29/2012,6/4/2012,3,350,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,10 p.m.,10:35 p.m.,5/29/2012,6/4/2012,3,350,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,10:35 p.m.,11:35 p.m.,5/29/2012,6/4/2012,4,95,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28100,5 a.m.,4 x.m.,5/28/2012,6/3/2012,3,0,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,10 p.m.,10:35 p.m.,5/29/2012,6/4/2012,3,400,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,10 a.m.,11 a.m.,5/29/2012,6/4/2012,2,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,12 p.m.,12:30 p.m.,5/29/2012,6/4/2012,4,140,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,5 p.m.,5:30 p.m.,5/29/2012,6/4/2012,5,250,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,6 p.m.,6:30 p.m.,5/29/2012,6/4/2012,5,375,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,6 a.m.,7 a.m.,5/29/2012,6/4/2012,5,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,6:30 p.m.,7 p.m.,5/29/2012,6/4/2012,2,295,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,7 a.m.,9 a.m.,5/29/2012,6/4/2012,5,85,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296869,9 p.m.,10 p.m.,5/28/2012,6/3/2012,1,600,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296447,10 p.m.,10:35 p.m.,5/22/2012,5/28/2012,3,400,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296447,10 a.m.,11 a.m.,5/22/2012,5/28/2012,2,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296447,12 p.m.,12:30 p.m.,5/22/2012,5/28/2012,2,140,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296447,5 p.m.,5:30 p.m.,5/22/2012,5/28/2012,3,250,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296447,6 p.m.,6:30 p.m.,5/22/2012,5/28/2012,5,375,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296447,6 a.m.,7 a.m.,5/22/2012,5/28/2012,5,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296447,6:30 p.m.,7 p.m.,5/22/2012,5/28/2012,2,295,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,296447,7 a.m.,9 a.m.,5/22/2012,5/28/2012,5,85,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,10 p.m.,10:35 p.m.,5/14/2012,5/20/2012,2,400,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,10 p.m.,10:35 p.m.,5/21/2012,5/27/2012,1,400,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,10 a.m.,11 a.m.,5/14/2012,5/20/2012,1,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,10 a.m. ,11 a.m.,5/21/2012,5/27/2012,1,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,12 p.m.,12:35 p.m.,5/14/2012,5/20/2012,1,140,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,12 p.m.,12:35 p.m.,5/21/2012,5/27/2012,1,140,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,5 p.m.,5:30 p.m.,5/14/2012,5/20/2012,2,250,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,5 p.m.,5:30 p.m.,5/21/2012,5/27/2012,1,250,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,6 p.m.,6:30 p.m.,5/14/2012,5/20/2012,4,375,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,6 p.m.,6:30 p.m.,5/21/2012,5/27/2012,1,375,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,6 a.m.,7 a.m.,5/14/2012,5/20/2012,4,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,6 a.m.,7 a.m.,5/21/2012,5/27/2012,1,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,6:30 p.m.,7 p.m.,5/14/2012,5/20/2012,2,295,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,7 a.m.,9 a.m.,5/14/2012,5/20/2012,4,85,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,7 a.m.,9 a.m.,5/21/2012,5/27/2012,1,85,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,6 p.m.,7 p.m.,5/14/2012,5/20/2012,1,500,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,295743,9 p.m.,10 p.m.,5/14/2012,5/20/2012,1,600,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,6 a.m.,6:58 a.m.,5/22/2012,5/28/2012,5,200,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,7 a.m.,9 a.m.,5/22/2012,5/28/2012,5,250,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,7 a.m.,9 a.m.,5/22/2012,5/28/2012,2,200,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,5 p.m.,5:30 p.m.,5/22/2012,5/28/2012,3,150,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,6 p.m.,6:30 p.m.,5/22/2012,5/28/2012,5,275,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,6:30 p.m.,7 p.m.,5/22/2012,5/28/2012,3,350,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,10 p.m.,10:35 p.m.,5/22/2012,5/28/2012,3,350,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,10:35 p.m.,11:35 p.m.,5/22/2012,5/28/2012,5,95,U.S. Senate,primary,,,
Patane,KOMU,SRCP Media,Brunner for Senate,John Brunner,28048,5 a.m.,4 x.m.,5/21/2012,5/27/2012,3,0,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,10 p.m.,10:35 p.m.,5/15/2012,5/21/2012,3,300,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,10:35 p.m.,11:05 p.m.,5/15/2012,5/21/2012,2,100,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,5 p.m.,5:30 p.m.,5/15/2012,5/21/2012,4,115,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,6 p.m.,6:30 p.m.,5/15/2012,5/21/2012,5,190,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,6 a.m.,7 a.m.,5/15/2012,5/21/2012,5,125,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,6:30 p.m.,7 p.m.,5/15/2012,5/21/2012,3,150,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,7 a.m.,9 a.m.,5/15/2012,5/21/2012,5,85,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,7 a.m.,8 a.m.,5/14/2012,5/20/2012,1,40,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,7 a.m.,8 a.m.,5/14/2012,5/20/2012,1,50,U.S. Senate,primary,,,
Patane,KMIZ,SRCP Media,Brunner for Senate,John Brunner,27087,8 p.m.,9 p.m.,5/14/2012,5/20/2012,1,525,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,10 p.m.,10:30 p.m.,5/8/2012,5/11/2012,1,400,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,10 a.m.,11 a.m.,5/8/2012,5/11/2012,1,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,12 p.m.,12:30 p.m.,5/8/2012,5/11/2012,2,140,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,5 p.m.,5:30 p.m.,5/8/2012,5/11/2012,2,250,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,6 p.m.,6:30 p.m.,5/8/2012,5/11/2012,4,375,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,6 a.m.,7 a.m.,5/8/2012,5/11/2012,4,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,6:30 p.m.,7 p.m.,5/8/2012,5/11/2012,2,295,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,7 a.m.,9 a.m.,5/8/2012,5/11/2012,4,85,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,6 p.m.,7 p.m.,5/13/2012,5/13/2012,1,500,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,7 p.m.,8 p.m.,5/8/2012,5/8/2012,1,825,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,10 p.m.,10:30 p.m.,5/14/2012,5/14/2012,1,400,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,10 a.m.,11 a.m.,5/14/2012,5/14/2012,1,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,6 p.m.,6:30 p.m.,5/14/2012,5/14/2012,1,375,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,6 a.m.,7 a.m.,5/14/2012,5/14/2012,1,150,U.S. Senate,primary,,,
Patane,KRCG,SRCP Media,Brunner for Senate,John Brunner,294461,7 a.m.,9 a.m.,5/14/2012,5/14/2012,1,85,U.S. Senate,primary,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,5 a.m.,6 a.m.,10/8/2012,10/14/2012,4,200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,5 a.m,6 a.m.,10/15/2012,10/21/2012,1,200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,6 a.m.,7 a.m.,10/8/2012,10/14/2012,4,200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,6 a.m.,7 a.m.,10/15/2012,10/21/2012,1,200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,7 a.m.,9 a.m.,10/8/2012,10/14/2012,8,150,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,7 a.m.,9 a.m.,10/15/2012,10/21/2012,2,150,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,7 a.m.,9 a.m.,10/8/2012,10/14/2012,1,150,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,8 a.m.,9:30 a.m.,10/8/2012,10/14/2012,1,250,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,9 a.m.,10 a.m.,10/8/2012,10/14/2012,1,30,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,10 a.m.,11 a.m.,10/8/2012,10/14/2012,2,200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,10 a.m.,11 a.m.,10/15/2012,10/21/2012,1,200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,11 a.m.,12 p.m.,10/8/2012,10/14/2012,1,250,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,12 p.m.,12:30 p.m.,10/8/2012,10/14/2012,2,250,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,12 p.m.,12:30 p.m.,10/15/2012,10/21/2012,1,250,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,1 p.m.,2 p.m.,10/8/2012,10/14/2012,1,25,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,3 p.m.,4 p.m.,10/8/2012,10/14/2012,4,25,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,3 p.m.,4 p.m.,10/15/2012,10/21/2012,1,25,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,4 p.m.,5 p.m.,10/8/2012,10/14/2012,4,200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,4 p.m.,5 p.m.,10/15/2012,10/21/2012,1,200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,5 p.m.,5:30 p.m.,10/8/2012,10/14/2012,4,350,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,5 p.m.,5:30 p.m.,10/15/2012,10/21/2012,1,350,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,6 p.m.,6:30 p.m.,10/15/2012,10/21/2012,4,550,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,6 p.m.,6:30 p.m.,10/8/2012,10/14/2012,1,550,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,6:30 p.m.,7 p.m.,10/15/2012,10/21/2012,4,400,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,6:30 p.m.,7 p.m.,10/8/2012,10/14/2012,1,400,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,8 p.m.,9 p.m.,10/15/2012,10/21/2012,1,600,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,7 p.m.,8 p.m.,10/15/2012,10/21/2012,1,750,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,8 p.m.,9 p.m.,10/8/2012,10/14/2012,1,640,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,7 p.m.,8 p.m.,10/8/2012,10/14/2012,1,1200,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,9 p.m.,10 p.m.,10/8/2012,10/14/2012,1,1100,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,9 p.m.,10 p.m.,10/8/2012,10/14/2012,1,225,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,8 p.m.,9 p.m.,10/8/2012,10/14/2012,1,125,U.S. Senate,general,,,
Patane,KRCG,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,300810,9 p.m.,10 p.m.,10/8/2012,10/14/2012,1,125,U.S. Senate,general,,,
